customerID,date,amount,employerID
410486f4-8661-4df9-aca7-e01ad2aadaa9,2016-05-09,143,234a172a-0cc3-4752-aa8b-edc23b2ac2e9
2e20dadd-e77f-4992-ab34-d79bab99ad63,2016-01-25,636,82fa02fd-223d-4669-b008-dc964e769cb8
af6a8795-2d49-4e59-b4c0-7f4395a316b0,2016-02-01,344,19c7e073-bb33-432b-8a35-ba35a91f1b5d
af6a8795-2d49-4e59-b4c0-7f4395a316b0,2016-02-15,279,19c7e073-bb33-432b-8a35-ba35a91f1b5d
af6a8795-2d49-4e59-b4c0-7f4395a316b0,2016-02-29,435,19c7e073-bb33-432b-8a35-ba35a91f1b5d
af6a8795-2d49-4e59-b4c0-7f4395a316b0,2016-03-14,396,19c7e073-bb33-432b-8a35-ba35a91f1b5d
af6a8795-2d49-4e59-b4c0-7f4395a316b0,2016-03-28,499,19c7e073-bb33-432b-8a35-ba35a91f1b5d
af6a8795-2d49-4e59-b4c0-7f4395a316b0,2016-04-11,554,19c7e073-bb33-432b-8a35-ba35a91f1b5d
313f5559-739c-44aa-ab49-9af21864299d,2016-01-18,705,54dc0e60-d121-479e-9e65-22d052270e6a
313f5559-739c-44aa-ab49-9af21864299d,2016-02-01,702,54dc0e60-d121-479e-9e65-22d052270e6a
7bee993c-81e6-4ec8-a608-92b718e6b581,2015-11-09,223,a3949f06-ecc1-455d-b5d2-d2511f453477
d1f8282e-81b1-4a3a-ba32-e276cdb95b03,2015-10-19,250,dba2fbc6-f554-4654-9a36-59fa02456c0d
50a8d0eb-b582-430d-acda-581585c50701,2015-11-02,98,047361d1-1645-4c23-8a06-7a242e48a042
50a8d0eb-b582-430d-acda-581585c50701,2015-11-09,87,047361d1-1645-4c23-8a06-7a242e48a042
50a8d0eb-b582-430d-acda-581585c50701,2015-11-16,71,047361d1-1645-4c23-8a06-7a242e48a042
50a8d0eb-b582-430d-acda-581585c50701,2015-11-23,167,047361d1-1645-4c23-8a06-7a242e48a042
50a8d0eb-b582-430d-acda-581585c50701,2015-11-30,149,047361d1-1645-4c23-8a06-7a242e48a042
50a8d0eb-b582-430d-acda-581585c50701,2016-02-15,166,047361d1-1645-4c23-8a06-7a242e48a042
50a8d0eb-b582-430d-acda-581585c50701,2016-02-22,205,047361d1-1645-4c23-8a06-7a242e48a042
50a8d0eb-b582-430d-acda-581585c50701,2016-02-29,203,047361d1-1645-4c23-8a06-7a242e48a042
50a8d0eb-b582-430d-acda-581585c50701,2016-03-07,250,047361d1-1645-4c23-8a06-7a242e48a042
50a8d0eb-b582-430d-acda-581585c50701,2016-03-14,105,047361d1-1645-4c23-8a06-7a242e48a042
50a8d0eb-b582-430d-acda-581585c50701,2016-03-21,107,047361d1-1645-4c23-8a06-7a242e48a042
ea56338c-25c8-4800-a0f9-cbf74e2d78a8,2015-11-02,670,dba2fbc6-f554-4654-9a36-59fa02456c0d
ea56338c-25c8-4800-a0f9-cbf74e2d78a8,2015-11-30,638,dba2fbc6-f554-4654-9a36-59fa02456c0d
ea56338c-25c8-4800-a0f9-cbf74e2d78a8,2015-12-14,624,dba2fbc6-f554-4654-9a36-59fa02456c0d
ea56338c-25c8-4800-a0f9-cbf74e2d78a8,2015-12-28,595,dba2fbc6-f554-4654-9a36-59fa02456c0d
ea56338c-25c8-4800-a0f9-cbf74e2d78a8,2016-01-11,630,dba2fbc6-f554-4654-9a36-59fa02456c0d
ea56338c-25c8-4800-a0f9-cbf74e2d78a8,2016-01-25,528,dba2fbc6-f554-4654-9a36-59fa02456c0d
ea56338c-25c8-4800-a0f9-cbf74e2d78a8,2016-02-08,572,dba2fbc6-f554-4654-9a36-59fa02456c0d
ea56338c-25c8-4800-a0f9-cbf74e2d78a8,2016-02-22,546,dba2fbc6-f554-4654-9a36-59fa02456c0d
ea56338c-25c8-4800-a0f9-cbf74e2d78a8,2016-03-07,618,dba2fbc6-f554-4654-9a36-59fa02456c0d
ea56338c-25c8-4800-a0f9-cbf74e2d78a8,2016-03-21,474,dba2fbc6-f554-4654-9a36-59fa02456c0d
ea56338c-25c8-4800-a0f9-cbf74e2d78a8,2016-04-04,512,dba2fbc6-f554-4654-9a36-59fa02456c0d
ea56338c-25c8-4800-a0f9-cbf74e2d78a8,2016-04-18,584,dba2fbc6-f554-4654-9a36-59fa02456c0d
ea56338c-25c8-4800-a0f9-cbf74e2d78a8,2016-05-02,414,dba2fbc6-f554-4654-9a36-59fa02456c0d
ea56338c-25c8-4800-a0f9-cbf74e2d78a8,2016-05-16,538,dba2fbc6-f554-4654-9a36-59fa02456c0d
5ffd431b-b3ff-4688-b422-6ce67bf91290,2015-10-05,516,5b08d58e-a6e2-48dc-9952-a9c37d4ab398
5ffd431b-b3ff-4688-b422-6ce67bf91290,2015-10-19,168,5b08d58e-a6e2-48dc-9952-a9c37d4ab398
5ffd431b-b3ff-4688-b422-6ce67bf91290,2015-11-02,296,5b08d58e-a6e2-48dc-9952-a9c37d4ab398
5ffd431b-b3ff-4688-b422-6ce67bf91290,2015-12-14,89,5b08d58e-a6e2-48dc-9952-a9c37d4ab398
4b324525-62b4-48fe-a11f-f8cb0c605523,2016-01-25,67,73b234d5-c03d-4ffa-aeb6-f57926b9f3fb
4b324525-62b4-48fe-a11f-f8cb0c605523,2016-02-01,143,73b234d5-c03d-4ffa-aeb6-f57926b9f3fb
4b324525-62b4-48fe-a11f-f8cb0c605523,2016-02-08,171,73b234d5-c03d-4ffa-aeb6-f57926b9f3fb
4b324525-62b4-48fe-a11f-f8cb0c605523,2016-02-15,152,73b234d5-c03d-4ffa-aeb6-f57926b9f3fb
4b324525-62b4-48fe-a11f-f8cb0c605523,2016-02-22,184,73b234d5-c03d-4ffa-aeb6-f57926b9f3fb
4b324525-62b4-48fe-a11f-f8cb0c605523,2016-03-07,222,73b234d5-c03d-4ffa-aeb6-f57926b9f3fb
4b324525-62b4-48fe-a11f-f8cb0c605523,2016-03-14,89,73b234d5-c03d-4ffa-aeb6-f57926b9f3fb
4b324525-62b4-48fe-a11f-f8cb0c605523,2016-03-21,137,73b234d5-c03d-4ffa-aeb6-f57926b9f3fb
4b324525-62b4-48fe-a11f-f8cb0c605523,2016-03-28,237,73b234d5-c03d-4ffa-aeb6-f57926b9f3fb
0b1a61f0-d5da-48a6-af26-5e6c91fd2dd6,2016-01-11,334,3c88d707-c0ae-46ef-aa5a-26d9ac56025f
ff353f7b-dad7-4770-93de-180dcbd6e128,2016-02-01,238,9c2b4301-2bd9-4504-a1d3-977e2850d1b1
ff353f7b-dad7-4770-93de-180dcbd6e128,2016-02-08,241,9c2b4301-2bd9-4504-a1d3-977e2850d1b1
3700bd69-287c-4810-a89e-24880465a7fc,2015-12-28,433,a7f47b91-cceb-4d66-8cf8-37fdffece40d
3700bd69-287c-4810-a89e-24880465a7fc,2016-01-04,448,a7f47b91-cceb-4d66-8cf8-37fdffece40d
3700bd69-287c-4810-a89e-24880465a7fc,2016-01-11,284,a7f47b91-cceb-4d66-8cf8-37fdffece40d
3700bd69-287c-4810-a89e-24880465a7fc,2016-01-25,318,a7f47b91-cceb-4d66-8cf8-37fdffece40d
3700bd69-287c-4810-a89e-24880465a7fc,2016-02-01,267,a7f47b91-cceb-4d66-8cf8-37fdffece40d
3700bd69-287c-4810-a89e-24880465a7fc,2016-02-08,361,a7f47b91-cceb-4d66-8cf8-37fdffece40d
3700bd69-287c-4810-a89e-24880465a7fc,2016-02-15,269,a7f47b91-cceb-4d66-8cf8-37fdffece40d
3700bd69-287c-4810-a89e-24880465a7fc,2016-02-22,412,a7f47b91-cceb-4d66-8cf8-37fdffece40d
3700bd69-287c-4810-a89e-24880465a7fc,2016-02-29,343,a7f47b91-cceb-4d66-8cf8-37fdffece40d
3700bd69-287c-4810-a89e-24880465a7fc,2016-03-07,374,a7f47b91-cceb-4d66-8cf8-37fdffece40d
3700bd69-287c-4810-a89e-24880465a7fc,2016-03-14,324,a7f47b91-cceb-4d66-8cf8-37fdffece40d
3700bd69-287c-4810-a89e-24880465a7fc,2016-03-21,599,a7f47b91-cceb-4d66-8cf8-37fdffece40d
3700bd69-287c-4810-a89e-24880465a7fc,2016-03-28,483,a7f47b91-cceb-4d66-8cf8-37fdffece40d
3700bd69-287c-4810-a89e-24880465a7fc,2016-04-04,564,a7f47b91-cceb-4d66-8cf8-37fdffece40d
3700bd69-287c-4810-a89e-24880465a7fc,2016-04-11,444,a7f47b91-cceb-4d66-8cf8-37fdffece40d
3700bd69-287c-4810-a89e-24880465a7fc,2016-04-18,499,a7f47b91-cceb-4d66-8cf8-37fdffece40d
3700bd69-287c-4810-a89e-24880465a7fc,2016-04-25,554,a7f47b91-cceb-4d66-8cf8-37fdffece40d
3700bd69-287c-4810-a89e-24880465a7fc,2016-05-02,565,a7f47b91-cceb-4d66-8cf8-37fdffece40d
3700bd69-287c-4810-a89e-24880465a7fc,2016-05-09,567,a7f47b91-cceb-4d66-8cf8-37fdffece40d
3700bd69-287c-4810-a89e-24880465a7fc,2016-05-16,525,a7f47b91-cceb-4d66-8cf8-37fdffece40d
49a71809-dcce-4de3-9133-9f2220f84368,2016-03-07,494,d880fd2c-2801-4d2c-94ee-293c62aaa7d4
49a71809-dcce-4de3-9133-9f2220f84368,2016-03-14,538,d880fd2c-2801-4d2c-94ee-293c62aaa7d4
49a71809-dcce-4de3-9133-9f2220f84368,2016-03-21,491,d880fd2c-2801-4d2c-94ee-293c62aaa7d4
49a71809-dcce-4de3-9133-9f2220f84368,2016-03-28,277,d880fd2c-2801-4d2c-94ee-293c62aaa7d4
49a71809-dcce-4de3-9133-9f2220f84368,2016-04-04,236,d880fd2c-2801-4d2c-94ee-293c62aaa7d4
49a71809-dcce-4de3-9133-9f2220f84368,2016-04-18,453,d880fd2c-2801-4d2c-94ee-293c62aaa7d4
49a71809-dcce-4de3-9133-9f2220f84368,2016-04-25,568,d880fd2c-2801-4d2c-94ee-293c62aaa7d4
49a71809-dcce-4de3-9133-9f2220f84368,2016-05-02,197,d880fd2c-2801-4d2c-94ee-293c62aaa7d4
49a71809-dcce-4de3-9133-9f2220f84368,2016-05-16,480,d880fd2c-2801-4d2c-94ee-293c62aaa7d4
49a71809-dcce-4de3-9133-9f2220f84368,2016-05-23,359,d880fd2c-2801-4d2c-94ee-293c62aaa7d4
e53cd801-4162-48dd-bed6-133a594cb7d2,2015-11-02,348,234a172a-0cc3-4752-aa8b-edc23b2ac2e9
e53cd801-4162-48dd-bed6-133a594cb7d2,2015-11-16,361,234a172a-0cc3-4752-aa8b-edc23b2ac2e9
e53cd801-4162-48dd-bed6-133a594cb7d2,2015-11-30,317,234a172a-0cc3-4752-aa8b-edc23b2ac2e9
e53cd801-4162-48dd-bed6-133a594cb7d2,2015-12-14,395,234a172a-0cc3-4752-aa8b-edc23b2ac2e9
e53cd801-4162-48dd-bed6-133a594cb7d2,2015-12-28,511,234a172a-0cc3-4752-aa8b-edc23b2ac2e9
e53cd801-4162-48dd-bed6-133a594cb7d2,2016-01-11,466,234a172a-0cc3-4752-aa8b-edc23b2ac2e9
e53cd801-4162-48dd-bed6-133a594cb7d2,2016-01-25,318,234a172a-0cc3-4752-aa8b-edc23b2ac2e9
e53cd801-4162-48dd-bed6-133a594cb7d2,2016-02-08,183,234a172a-0cc3-4752-aa8b-edc23b2ac2e9
e53cd801-4162-48dd-bed6-133a594cb7d2,2016-02-22,304,234a172a-0cc3-4752-aa8b-edc23b2ac2e9
e53cd801-4162-48dd-bed6-133a594cb7d2,2016-03-07,190,234a172a-0cc3-4752-aa8b-edc23b2ac2e9
e53cd801-4162-48dd-bed6-133a594cb7d2,2016-03-21,330,234a172a-0cc3-4752-aa8b-edc23b2ac2e9
e53cd801-4162-48dd-bed6-133a594cb7d2,2016-04-04,156,234a172a-0cc3-4752-aa8b-edc23b2ac2e9
e53cd801-4162-48dd-bed6-133a594cb7d2,2016-04-18,270,234a172a-0cc3-4752-aa8b-edc23b2ac2e9
e53cd801-4162-48dd-bed6-133a594cb7d2,2016-05-02,316,234a172a-0cc3-4752-aa8b-edc23b2ac2e9
e53cd801-4162-48dd-bed6-133a594cb7d2,2016-05-16,363,234a172a-0cc3-4752-aa8b-edc23b2ac2e9
39634cae-6b99-4d9b-96f7-7131a6142f68,2016-02-22,938,3d0b3987-67e0-404d-b807-a50a2159d4b8
39634cae-6b99-4d9b-96f7-7131a6142f68,2016-03-07,900,3d0b3987-67e0-404d-b807-a50a2159d4b8
39634cae-6b99-4d9b-96f7-7131a6142f68,2016-03-21,973,3d0b3987-67e0-404d-b807-a50a2159d4b8
39634cae-6b99-4d9b-96f7-7131a6142f68,2016-04-04,943,3d0b3987-67e0-404d-b807-a50a2159d4b8
39634cae-6b99-4d9b-96f7-7131a6142f68,2016-04-18,825,3d0b3987-67e0-404d-b807-a50a2159d4b8
39634cae-6b99-4d9b-96f7-7131a6142f68,2016-05-02,893,3d0b3987-67e0-404d-b807-a50a2159d4b8
39634cae-6b99-4d9b-96f7-7131a6142f68,2016-05-16,931,3d0b3987-67e0-404d-b807-a50a2159d4b8
9670601d-d1ca-4728-b980-cf670c95e197,2016-01-04,212,047361d1-1645-4c23-8a06-7a242e48a042
9670601d-d1ca-4728-b980-cf670c95e197,2016-01-11,177,047361d1-1645-4c23-8a06-7a242e48a042
9670601d-d1ca-4728-b980-cf670c95e197,2016-01-18,222,047361d1-1645-4c23-8a06-7a242e48a042
9670601d-d1ca-4728-b980-cf670c95e197,2016-01-25,187,047361d1-1645-4c23-8a06-7a242e48a042
9670601d-d1ca-4728-b980-cf670c95e197,2016-02-01,167,047361d1-1645-4c23-8a06-7a242e48a042
9670601d-d1ca-4728-b980-cf670c95e197,2016-02-08,181,047361d1-1645-4c23-8a06-7a242e48a042
9670601d-d1ca-4728-b980-cf670c95e197,2016-02-15,163,047361d1-1645-4c23-8a06-7a242e48a042
9670601d-d1ca-4728-b980-cf670c95e197,2016-02-22,239,047361d1-1645-4c23-8a06-7a242e48a042
9670601d-d1ca-4728-b980-cf670c95e197,2016-02-29,383,047361d1-1645-4c23-8a06-7a242e48a042
5a2172df-da13-42c4-beea-63f12a06b9e1,2016-01-04,350,234a172a-0cc3-4752-aa8b-edc23b2ac2e9
5a2172df-da13-42c4-beea-63f12a06b9e1,2016-01-18,267,234a172a-0cc3-4752-aa8b-edc23b2ac2e9
5a2172df-da13-42c4-beea-63f12a06b9e1,2016-02-01,183,234a172a-0cc3-4752-aa8b-edc23b2ac2e9
5a2172df-da13-42c4-beea-63f12a06b9e1,2016-02-15,203,234a172a-0cc3-4752-aa8b-edc23b2ac2e9
5a2172df-da13-42c4-beea-63f12a06b9e1,2016-02-29,122,234a172a-0cc3-4752-aa8b-edc23b2ac2e9
5a2172df-da13-42c4-beea-63f12a06b9e1,2016-03-14,406,234a172a-0cc3-4752-aa8b-edc23b2ac2e9
ad790c54-b97b-481b-b472-a0d90f841b31,2016-02-08,358,04b98108-9771-434d-bd4b-da6ec7b4b01a
ad790c54-b97b-481b-b472-a0d90f841b31,2016-02-22,633,04b98108-9771-434d-bd4b-da6ec7b4b01a
ad790c54-b97b-481b-b472-a0d90f841b31,2016-03-07,632,04b98108-9771-434d-bd4b-da6ec7b4b01a
ad790c54-b97b-481b-b472-a0d90f841b31,2016-03-21,543,04b98108-9771-434d-bd4b-da6ec7b4b01a
ad790c54-b97b-481b-b472-a0d90f841b31,2016-04-04,549,04b98108-9771-434d-bd4b-da6ec7b4b01a
ad790c54-b97b-481b-b472-a0d90f841b31,2016-04-18,735,04b98108-9771-434d-bd4b-da6ec7b4b01a
ad790c54-b97b-481b-b472-a0d90f841b31,2016-05-02,746,04b98108-9771-434d-bd4b-da6ec7b4b01a
ad790c54-b97b-481b-b472-a0d90f841b31,2016-05-16,578,04b98108-9771-434d-bd4b-da6ec7b4b01a
1c598bcc-8113-4034-a0eb-2a55d3deb3de,2015-11-02,144,dba2fbc6-f554-4654-9a36-59fa02456c0d
05cb0fac-79fd-4e0c-8b7b-75ecd27fbb9d,2016-02-15,1001,4040a9ce-8321-4d02-84f2-22ccdb3a731d
05cb0fac-79fd-4e0c-8b7b-75ecd27fbb9d,2016-02-29,1426,4040a9ce-8321-4d02-84f2-22ccdb3a731d
05cb0fac-79fd-4e0c-8b7b-75ecd27fbb9d,2016-03-14,1002,4040a9ce-8321-4d02-84f2-22ccdb3a731d
05cb0fac-79fd-4e0c-8b7b-75ecd27fbb9d,2016-03-28,997,4040a9ce-8321-4d02-84f2-22ccdb3a731d
05cb0fac-79fd-4e0c-8b7b-75ecd27fbb9d,2016-04-11,903,4040a9ce-8321-4d02-84f2-22ccdb3a731d
05cb0fac-79fd-4e0c-8b7b-75ecd27fbb9d,2016-04-25,1010,4040a9ce-8321-4d02-84f2-22ccdb3a731d
05cb0fac-79fd-4e0c-8b7b-75ecd27fbb9d,2016-05-09,1012,4040a9ce-8321-4d02-84f2-22ccdb3a731d
d92cdaff-273a-429a-aa28-1c52908dd605,2015-11-02,516,dba2fbc6-f554-4654-9a36-59fa02456c0d
d92cdaff-273a-429a-aa28-1c52908dd605,2015-11-16,489,dba2fbc6-f554-4654-9a36-59fa02456c0d
d92cdaff-273a-429a-aa28-1c52908dd605,2015-11-30,477,dba2fbc6-f554-4654-9a36-59fa02456c0d
2ff15779-b320-4b05-b9cd-4fab8d494d6b,2016-01-18,182,ed021c2c-a4b7-46dd-8187-17f9fc566639
2ff15779-b320-4b05-b9cd-4fab8d494d6b,2016-01-25,63,ed021c2c-a4b7-46dd-8187-17f9fc566639
2ff15779-b320-4b05-b9cd-4fab8d494d6b,2016-02-01,234,ed021c2c-a4b7-46dd-8187-17f9fc566639
2ff15779-b320-4b05-b9cd-4fab8d494d6b,2016-02-08,92,ed021c2c-a4b7-46dd-8187-17f9fc566639
2ff15779-b320-4b05-b9cd-4fab8d494d6b,2016-02-15,96,ed021c2c-a4b7-46dd-8187-17f9fc566639
2ff15779-b320-4b05-b9cd-4fab8d494d6b,2016-02-22,38,ed021c2c-a4b7-46dd-8187-17f9fc566639
2ff15779-b320-4b05-b9cd-4fab8d494d6b,2016-02-29,162,ed021c2c-a4b7-46dd-8187-17f9fc566639
2ff15779-b320-4b05-b9cd-4fab8d494d6b,2016-03-07,171,ed021c2c-a4b7-46dd-8187-17f9fc566639
2ff15779-b320-4b05-b9cd-4fab8d494d6b,2016-03-14,147,ed021c2c-a4b7-46dd-8187-17f9fc566639
2ff15779-b320-4b05-b9cd-4fab8d494d6b,2016-03-21,155,ed021c2c-a4b7-46dd-8187-17f9fc566639
2ff15779-b320-4b05-b9cd-4fab8d494d6b,2016-03-28,200,ed021c2c-a4b7-46dd-8187-17f9fc566639
2ff15779-b320-4b05-b9cd-4fab8d494d6b,2016-04-04,84,ed021c2c-a4b7-46dd-8187-17f9fc566639
2ff15779-b320-4b05-b9cd-4fab8d494d6b,2016-04-11,191,ed021c2c-a4b7-46dd-8187-17f9fc566639
2ff15779-b320-4b05-b9cd-4fab8d494d6b,2016-04-18,342,ed021c2c-a4b7-46dd-8187-17f9fc566639
2ff15779-b320-4b05-b9cd-4fab8d494d6b,2016-04-25,287,ed021c2c-a4b7-46dd-8187-17f9fc566639
2ff15779-b320-4b05-b9cd-4fab8d494d6b,2016-05-02,248,ed021c2c-a4b7-46dd-8187-17f9fc566639
2ff15779-b320-4b05-b9cd-4fab8d494d6b,2016-05-09,320,ed021c2c-a4b7-46dd-8187-17f9fc566639
2ff15779-b320-4b05-b9cd-4fab8d494d6b,2016-05-16,224,ed021c2c-a4b7-46dd-8187-17f9fc566639
1b3d4ce8-a973-4b18-8eeb-a48df7a8f2a5,2015-11-16,611,15c3ac0d-d39a-4a0d-b494-3ed2c040f83a
1b3d4ce8-a973-4b18-8eeb-a48df7a8f2a5,2015-11-30,622,15c3ac0d-d39a-4a0d-b494-3ed2c040f83a
4795685c-40a7-49b6-b4b0-50c12e014d2f,2015-11-16,166,dba2fbc6-f554-4654-9a36-59fa02456c0d
4795685c-40a7-49b6-b4b0-50c12e014d2f,2015-11-30,232,dba2fbc6-f554-4654-9a36-59fa02456c0d
4795685c-40a7-49b6-b4b0-50c12e014d2f,2015-12-14,381,dba2fbc6-f554-4654-9a36-59fa02456c0d
4795685c-40a7-49b6-b4b0-50c12e014d2f,2015-12-28,412,dba2fbc6-f554-4654-9a36-59fa02456c0d
4795685c-40a7-49b6-b4b0-50c12e014d2f,2016-01-11,267,dba2fbc6-f554-4654-9a36-59fa02456c0d
4795685c-40a7-49b6-b4b0-50c12e014d2f,2016-01-25,100,dba2fbc6-f554-4654-9a36-59fa02456c0d
4795685c-40a7-49b6-b4b0-50c12e014d2f,2016-02-08,193,dba2fbc6-f554-4654-9a36-59fa02456c0d
78105082-0c6a-4458-a613-bc80ae57f3f5,2016-02-22,322,b73296d5-d1a4-44e6-be2a-aa6251bd78e6
78105082-0c6a-4458-a613-bc80ae57f3f5,2016-03-07,331,b73296d5-d1a4-44e6-be2a-aa6251bd78e6
78105082-0c6a-4458-a613-bc80ae57f3f5,2016-03-21,370,b73296d5-d1a4-44e6-be2a-aa6251bd78e6
78105082-0c6a-4458-a613-bc80ae57f3f5,2016-04-04,358,b73296d5-d1a4-44e6-be2a-aa6251bd78e6
78105082-0c6a-4458-a613-bc80ae57f3f5,2016-04-18,455,b73296d5-d1a4-44e6-be2a-aa6251bd78e6
78105082-0c6a-4458-a613-bc80ae57f3f5,2016-05-02,524,b73296d5-d1a4-44e6-be2a-aa6251bd78e6
78105082-0c6a-4458-a613-bc80ae57f3f5,2016-05-16,523,b73296d5-d1a4-44e6-be2a-aa6251bd78e6
dd326263-d8d2-48c0-9907-063fef761d9c,2016-01-25,503,b543b672-ecb2-4c5c-9626-d26c85c49851
dd326263-d8d2-48c0-9907-063fef761d9c,2016-02-01,467,b543b672-ecb2-4c5c-9626-d26c85c49851
525a078b-3b92-41ad-b3fc-a225e587fe36,2015-11-02,249,dba2fbc6-f554-4654-9a36-59fa02456c0d
e94ea4af-dd5d-4337-98d0-d219b849c30d,2015-10-12,505,dba2fbc6-f554-4654-9a36-59fa02456c0d
e94ea4af-dd5d-4337-98d0-d219b849c30d,2015-10-26,525,dba2fbc6-f554-4654-9a36-59fa02456c0d
ed1ddd27-c6d9-4415-8ae3-4016f9d7d20c,2015-11-30,834,f0a06a8d-cfe1-48fa-8675-092d82c13a40
e657cfb6-7636-4a08-b83d-0cdcc19a1a30,2015-10-12,461,dba2fbc6-f554-4654-9a36-59fa02456c0d
e657cfb6-7636-4a08-b83d-0cdcc19a1a30,2015-10-26,230,dba2fbc6-f554-4654-9a36-59fa02456c0d
e657cfb6-7636-4a08-b83d-0cdcc19a1a30,2015-11-09,304,dba2fbc6-f554-4654-9a36-59fa02456c0d
e657cfb6-7636-4a08-b83d-0cdcc19a1a30,2015-11-23,321,dba2fbc6-f554-4654-9a36-59fa02456c0d
e657cfb6-7636-4a08-b83d-0cdcc19a1a30,2015-12-07,226,dba2fbc6-f554-4654-9a36-59fa02456c0d
e657cfb6-7636-4a08-b83d-0cdcc19a1a30,2015-12-21,317,dba2fbc6-f554-4654-9a36-59fa02456c0d
e657cfb6-7636-4a08-b83d-0cdcc19a1a30,2016-01-04,200,dba2fbc6-f554-4654-9a36-59fa02456c0d
e657cfb6-7636-4a08-b83d-0cdcc19a1a30,2016-01-18,203,dba2fbc6-f554-4654-9a36-59fa02456c0d
e657cfb6-7636-4a08-b83d-0cdcc19a1a30,2016-02-01,343,dba2fbc6-f554-4654-9a36-59fa02456c0d
e657cfb6-7636-4a08-b83d-0cdcc19a1a30,2016-02-15,241,dba2fbc6-f554-4654-9a36-59fa02456c0d
e657cfb6-7636-4a08-b83d-0cdcc19a1a30,2016-02-29,30,dba2fbc6-f554-4654-9a36-59fa02456c0d
e657cfb6-7636-4a08-b83d-0cdcc19a1a30,2016-03-28,212,dba2fbc6-f554-4654-9a36-59fa02456c0d
e657cfb6-7636-4a08-b83d-0cdcc19a1a30,2016-04-11,142,dba2fbc6-f554-4654-9a36-59fa02456c0d
e657cfb6-7636-4a08-b83d-0cdcc19a1a30,2016-04-25,183,dba2fbc6-f554-4654-9a36-59fa02456c0d
e657cfb6-7636-4a08-b83d-0cdcc19a1a30,2016-05-09,264,dba2fbc6-f554-4654-9a36-59fa02456c0d
25f7851c-f3f5-454a-b38c-9f7be143fbe5,2016-02-15,59,bbf5f1af-124f-40db-b15a-314c0497d8b5
ececb204-e2aa-4711-a003-877aba04e679,2016-01-25,256,82bccdcb-85aa-41c5-a5d6-d0f59a26ac72
ececb204-e2aa-4711-a003-877aba04e679,2016-02-01,202,82bccdcb-85aa-41c5-a5d6-d0f59a26ac72
ececb204-e2aa-4711-a003-877aba04e679,2016-02-08,106,82bccdcb-85aa-41c5-a5d6-d0f59a26ac72
ececb204-e2aa-4711-a003-877aba04e679,2016-02-15,256,82bccdcb-85aa-41c5-a5d6-d0f59a26ac72
ececb204-e2aa-4711-a003-877aba04e679,2016-02-22,156,82bccdcb-85aa-41c5-a5d6-d0f59a26ac72
ececb204-e2aa-4711-a003-877aba04e679,2016-02-29,230,82bccdcb-85aa-41c5-a5d6-d0f59a26ac72
ececb204-e2aa-4711-a003-877aba04e679,2016-03-07,210,82bccdcb-85aa-41c5-a5d6-d0f59a26ac72
ececb204-e2aa-4711-a003-877aba04e679,2016-03-14,233,82bccdcb-85aa-41c5-a5d6-d0f59a26ac72
ececb204-e2aa-4711-a003-877aba04e679,2016-03-21,251,82bccdcb-85aa-41c5-a5d6-d0f59a26ac72
ececb204-e2aa-4711-a003-877aba04e679,2016-03-28,273,82bccdcb-85aa-41c5-a5d6-d0f59a26ac72
ececb204-e2aa-4711-a003-877aba04e679,2016-04-04,316,82bccdcb-85aa-41c5-a5d6-d0f59a26ac72
ececb204-e2aa-4711-a003-877aba04e679,2016-04-11,228,82bccdcb-85aa-41c5-a5d6-d0f59a26ac72
4965495f-a1f2-48a9-a5dd-f448bffdc086,2015-10-19,349,dba2fbc6-f554-4654-9a36-59fa02456c0d
3f5ad328-01b7-47a8-a9e2-c296e168bcd0,2015-11-30,980,82fa02fd-223d-4669-b008-dc964e769cb8
4725cc5d-8f64-427d-80ca-a026c15cdcb9,2015-12-21,93,eea3f8fe-c095-4043-96a8-e8bfb5b5cdd3
4725cc5d-8f64-427d-80ca-a026c15cdcb9,2016-01-04,102,eea3f8fe-c095-4043-96a8-e8bfb5b5cdd3
808a0cb2-08d9-4b61-a39f-dadd978448e1,2015-11-16,324,9c2b4301-2bd9-4504-a1d3-977e2850d1b1
808a0cb2-08d9-4b61-a39f-dadd978448e1,2015-11-23,285,9c2b4301-2bd9-4504-a1d3-977e2850d1b1
808a0cb2-08d9-4b61-a39f-dadd978448e1,2015-11-30,347,9c2b4301-2bd9-4504-a1d3-977e2850d1b1
808a0cb2-08d9-4b61-a39f-dadd978448e1,2015-12-07,246,9c2b4301-2bd9-4504-a1d3-977e2850d1b1
808a0cb2-08d9-4b61-a39f-dadd978448e1,2015-12-14,217,9c2b4301-2bd9-4504-a1d3-977e2850d1b1
808a0cb2-08d9-4b61-a39f-dadd978448e1,2015-12-21,316,9c2b4301-2bd9-4504-a1d3-977e2850d1b1
808a0cb2-08d9-4b61-a39f-dadd978448e1,2015-12-28,322,9c2b4301-2bd9-4504-a1d3-977e2850d1b1
808a0cb2-08d9-4b61-a39f-dadd978448e1,2016-01-04,313,9c2b4301-2bd9-4504-a1d3-977e2850d1b1
808a0cb2-08d9-4b61-a39f-dadd978448e1,2016-01-11,289,9c2b4301-2bd9-4504-a1d3-977e2850d1b1
808a0cb2-08d9-4b61-a39f-dadd978448e1,2016-01-18,255,9c2b4301-2bd9-4504-a1d3-977e2850d1b1
